cs_nCredit_Wk4,bank_cntActTravelInEightWeeks,bank_avgEarningCountWithinNWeeksN_2,bank_actCompetitorInEightWeeks,bank_abandoningAccount,payroll_lastPayrollSetupBy,device_daySinceLastInstall,timesheet_totalHoursinNweeksN_2,bank_cntActShopInEightWeeks,timesheet_recentTimeSheetProvider,bank_paidEarlierCountWithinNWeeksN_12,bank_countOfAccounts,payroll_lastPayrollStatus,bank_hasTaxRefundInLastYear,device_nInstall,bank_earningAmountStdWithinNWeeksN_2,bank_hasPayDayLoaninEightWeeks,bank_countNegBalinNDaysN_14,bank_payRollCountwithinNWeeksN_12,device_lastInstallOS,user_emailLength,bank_hasPhoneBillInEightWeeks,payroll_isLastPayrollComplete,timesheet_countInvalidTimeSheetPicsinNweeksN_2,employment_paytypeid,bank_getInstitutionId,cs_nAudit_Wk4,bank_hasSpendingGreaterThreeHundredWithinNWeeksN_2,cs_lastAuditType,bank_cntActRestaurantInEightWeeks,user_alphaInEmail,cs_nAudit1,bank_avgAmountPerSpendingWithinNWeeksN_2,cs_lastAuditUsername,bank_lowestBalinNDaysN_14,payroll_nPayrollSetup_Wk4,bank_cntCompetitorInEightWeeks,cs_nAudit3_Wk4,bank_AHCountOverOtherCountinNWeeksN_2,bank_earningCountRatioWithinNWeeksN_2,cs_daySinceLastAudit,bank_restoreAccountTenureinWeek,bank_transactionCountTrend,bank_firstDaySinceActCompetitorInEightWeeks,bank_ActTaxRefundInLastYear,bank_avgTransactionCountWithinNWeeksN_2,bank_amountOfATMInsinEightWeeks,bank_highestBalinNDaysN_14,bank_spendingAmountStdWithinNWeeksN_2,cs_nAudit2,bank_lastDaySinceActCompetitorInEightWeeks,bank_ActTaxRefundInThisYear,bank_hasUhaulinEightWeeks,bank_earlistRestoreAccountTransactionDate,cs_nAudit1_Wk4,bank_avgTransactionAmountWithinNWeeksN_2,bank_hasAutoLoaninEightWeeks,bank_weeksSinceLastConnectionChange,user_nameinemail,bank_mostRecentPayRollAmountToPreviousAVGinNWeeksN_12,user_digitInEmail,bank_hasLoan,bank_cntActCompetitorInTwoWeeks,timesheet_countOfUniqueTimeSheetProviderinNweeksN_2,bank_hasBadTransactioninEightWeeks,cs_lastAudit1Type,bank_hasRentersInsinEightWeeks,cs_lastAudit1Username,bank_hasDaveInEightWeeks,bank_intervalActShopInEightWeeks,timesheet_avgHoursPerTimesheetinNweeksN_2,bank_intervalActTransferInEightWeeks,bank_paidEarlierRatioWithinNWeeksN_12,bank_hasRecurringPaymentInEightWeeks,bank_hasCasinoinEightWeeks,bank_TransactionBalanceWithinNWeeksN_2,bank_hadNegBalinNDaysN_14,cs_nAudit,employment_employer,bank_avgActDaveInEightWeeks,bank_hasCreditCard,timesheet_stdHoursinNweeksN_2,bank_earlistBankConnectionDate,timesheet_countValidTimeSheetPicsinNweeksN_2,bank_mostRecentPayRollIsPartialinNWeeksN_12,bank_avgPayRollAmountWithinNweeksN_12,predTime,bank_avgAmountPerTransactionWithinNWeeksN_2,bank_countOfATMInsinEightWeeks,bank_avgPayRollCycle,bank_hasCashAdvanceinEightWeeks,timesheet_earlistHoursDate,employment_daySinceLastEmployment,user_net,bank_payRollHistGreaterThanNweeksN_12,bank_getCurrentBalance,bank_avgActCompetitorInEightWeeks,bank_hasDaveInTwoWeeks,payroll_nUniquePayrollSetupBy,cs_lastAuditSource,bank_hasR08InEightWeeks,bank_hasOverDraftinEightWeeks,bank_earlistPayRollDate,cs_nAudit2_Wk4,cs_nCredit,payroll_hourlyRate,payroll_nUniquePayrollSetupBy_Wk4,bank_hasTitleLoaninEightWeeks,user_domain,user_edu,bank_daySinceLastTransaction,payroll_paycycleFrequencyId,payroll_daySinceLastPayrollSetup,timesheet_earlistPicsDate,bank_cntActDaveInEightWeeks,bank_earningAmountRatioWithinNWeeksN_2,bank_stdPayRollAmountWithinNweeksN_12,employment_nEmployer,bank_avgSpendingAmountWithinNWeeksN_2,bank_avgEarningAmountWithinNWeeksN_2,payroll_daySinceLastPayrollRecordCreate,bank_hasClearBancDailyPayinTwoWeeks,bank_intervalActRestaurantInEightWeeks,timesheet_percentInvalidTimeSheetPics,payroll_nPayrollSetup,bank_spendingCountRatioWithinNWeeksN_2,bank_stdPayRollCycle,bank_cntActCompetitorInEightWeeks,bank_transactionAmountTrend,bank_countConnectionChange,bank_hasUnemploymentDepositinTwoMonth,bank_mostRecentPayRollAmountinNWeeksN_12,bank_hasTaxRefundInThisYear,bank_hasFeeinEightWeeks,user_daysSinceSignup,timesheet_countTimeSheetPicsinNweeksN_2,cs_nAudit3,user_com,bank_hasTaxRefundInTwoWeeks,bank_hasSpendingGreaterOneThousandWithinNWeeksN_2,bank_intervalActCompetitorInEightWeeks,bank_earlistBalanceDate,device_nInstall_Wk2,bank_AHAmountOverOtherAmountinNWeeksN_2,bank_avgSpendingCountWithinNWeeksN_2,bank_avgAmountPerEarningWithinNWeeksN_2,uid,bank_cntActTransferInEightWeeks,bank_spendingAmountRatioWithinNWeeksN_2,employment_nUserEmployment
0,27,2.0,0,0,System,140,14.1,50,GpsEarnings,0,1,11,0,2,300.291673933,1,0,1,iOS,10,0,1,0,1,3838,2,0,13,84,9,0,-45.6333333333,CheckPayrollActiveStatusMessageHandler,104.93,2,0,0,0.0,0.08695652173913043,1,25,0.71875,56,0,23.0,4677.0,104.93,62.8133664378,2,56,0,0,2019-08-08 00:00:00,0,1876.49,0,0.14285714285714285,1,1.0,0,0,0,1,0,0,0,,0,1,7.05,5,0.0,1,0,-80.22,0,2,1075729,0,0,2.19203102168,2020-02-04 07:58:25.294000,0,0,700.38,2020-02-05T10:57:00.687000,81.5865217391,12,90,0,2020-02-04 13:10:30.688000,1,0,0,104.93,0,0,1,2,0,0,2020-02-04 12:58:38,2,0,8.47,1,0,yahoo.com,0,2,2,1,NaT,0,0.489312493006,0,1,-958.3,918.19,1,0,0,0.0,2,0.9130434782608695,-1,0,0.907778808464,0,0,700.38,0,1,192,0,0,1,0,0,0,2020-02-04 07:58:26,0,0.0,21.0,459.095,7608059,9,-0.510687506994,1
0,0,1.0,0,0,System,140,37.7,0,GpsEarnings,0,1,11,0,2,526.794551984,0,7,2,android,11,0,1,2,1,16992,9,0,13,0,11,5,-36.3003030303,sunil.sa@imerit.net,-34.67,6,0,0,0.05714285714285714,0.05714285714285714,6,14.285714285714286,1.5217391304347827,56,0,17.5,-533.0,1823.21,35.7644099005,4,56,0,0,2019-10-28 00:00:00,5,1580.455,0,2.4285714285714284,1,1.15907787394,0,0,0,1,1,13,0,sunil.sa@imerit.net,0,0,6.28333333333,0,0.0,1,0,765.09,1,9,125154,0,0,2.79099743222,2020-01-18 18:47:09.950000,0,0,1168.17,2020-02-05T10:54:02.767000,90.3117142857,9,9,0,2020-01-29 03:50:51.590000,17,0,0,730.43,0,0,2,1,0,0,2020-01-18 23:47:19,4,0,12.81,2,0,gmail.com,0,1,2,7,2020-01-30 06:17:32.571000,0,0.621023692544,262.803306296,1,-598.955,981.5,7,0,0,0.99999950000025,6,0.9428571428571428,-1,0,1.22274186685,0,0,1354.0,0,1,878,2,0,1,0,0,0,2020-01-18 18:47:15,0,1.58182295605e-05,16.5,981.5,1214298,0,-0.378976307456,1
0,16,2.0,38.03,0,rheza@ececonsultinggroup.com,140,40.5,4,GpsEarnings,0,1,11,0,1,326.608088387,0,4,1,iOS,17,1,1,0,1,8506,5,0,13,4,13,3,-89.63,CheckPayrollActiveStatusMessageHandler,-253.12,3,2,0,0.07692307692307693,0.3076923076923077,4,25,0.896551724137931,15,0,6.5,-170.0,12.37,145.923195809,2,15,0,0,2019-07-30 00:00:00,3,795.615,0,1.7142857142857142,1,1.0,4,0,0,1,0,13,0,CheckPayrollActiveStatusMessageHandler,1,12,8.1,6,0.0,0,0,-22.11,1,5,1018,20.0,0,1.32287565553,2020-01-23 15:16:30.726000,0,0,812.55,2020-02-05T10:50:18.119000,122.402307692,2,90,0,2020-02-01 10:57:01.100000,12,0,0,0.25,19.015,0,3,2,0,0,2020-01-23 20:16:35,2,0,9.48,3,0,gmail.com,0,1,2,4,NaT,1,0.493052544258,0,1,-403.335,392.28,12,0,13,0.0,3,0.6923076923076923,-1,2,0.849031838094,0,0,812.55,0,1,12,0,0,1,0,0,0,2020-01-23 15:16:32,0,6.28444662305e-06,4.5,196.14,9831471,8,-0.506947455742,1
0,10,6.0,0,0,System,140,16.8,24,GpsEarnings,0,1,11,0,1,220.269924425,0,0,2,android,10,1,1,0,1,3838,0,0,13,16,7,0,-41.5429032258,CheckPayrollActiveStatusMessageHandler,4.88,0,0,0,0.0,0.27906976744186046,54,25,0.8865979381443299,56,0,21.5,-670.0,769.56,85.9878343021,1,56,0,0,2019-06-17 00:00:00,0,1342.935,0,7.714285714285714,1,0.996513898257,3,0,0,1,0,0,0,,0,2,5.6,1,0.0,0,0,110.21,0,1,439088,0,0,1.75783958312,2019-12-12 19:10:37.817000,0,0,704.225,2020-02-05T10:47:36.924000,62.4620930233,4,2,0,2019-12-16 00:00:31.486000,54,0,0,16.59,0,0,1,2,0,1,2019-12-13 00:18:13,0,0,8.78,0,0,yahoo.com,0,2,2,54,NaT,0,0.520516629621,3.47189429563,1,-643.915,699.02,54,0,3,0.0,1,0.7209302325581395,-1,0,0.835887644541,0,0,701.77,0,1,54,0,0,1,0,0,0,2019-12-12 19:10:39,0,0.0,15.5,116.503333333,9402082,30,-0.479483370379,1
0,0,0.5,0,0,System,140,29.3,0,GpsEarnings,0,1,11,0,2,0,0,7,1,iOS,13,0,1,2,1,15317,3,0,13,18,13,2,-52.4353846154,pradeep.nayak@imerit.net,-93.7,1,0,0,0.21428571428571427,0.07142857142857142,3,25,0.9655172413793104,56,0,7.0,0,221.45,71.4017258913,1,56,0,0,2019-08-04 00:00:00,2,620.95,0,0.8571428571428571,1,1.0,0,0,0,1,1,13,0,pradeep.nayak@imerit.net,0,0,7.325,6,0.0,0,0,-121.42,1,3,81455,0,0,2.5064915719,2020-01-29 21:20:06.648000,0,0,560.24,2020-02-05T10:44:10.035000,88.7071428571,0,90,0,2020-02-01 10:56:05.165000,6,0,0,-84.7,0,0,1,1,0,1,2020-01-30 02:26:48,1,0,6.79,1,0,gmail.com,0,6,2,6,2020-01-29 21:32:58.361000,0,0.451115226669,0,1,-340.83,280.12,6,0,2,0.99999950000025,1,0.9285714285714286,-1,0,0.942715192828,0,0,560.24,0,1,99,2,0,1,0,0,0,2020-01-29 21:21:46,0,4.83130686851e-05,6.5,560.24,8877210,8,-0.548884773331,1
0,0,0.0,0,1,System,140,8.0,0,Granted,0,3,11,0,1,0,0,0,0,iOS,16,0,1,0,1,3838,1,0,13,0,14,0,0,CheckPayrollActiveStatusMessageHandler,3.49,1,0,0,0.0,0.0,0,0,0.0,56,0,0.0,0,3.49,0,1,56,0,0,2019-08-09 00:00:00,0,0,0,0.0,1,0,2,1,0,1,0,0,0,,0,0,8.0,0,0,0,0,0,0,1,172142,0,0,0,2020-02-05 10:39:13.421000,0,0,0,2020-02-05T10:42:06.016000,0,0,365,0,2020-02-05 10:39:54.386000,0,0,0,3.49,0,0,1,2,0,0,2020-02-05 15:39:21,1,0,21.07,1,0,yahoo.com,0,0,2,0,2020-02-08 16:17:32.331000,0,0,0,1,0,0,0,0,0,0.0,1,0.0,365,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2020-02-05 10:39:15,0,0,0.0,0,9942251,0,0,1
0,21,2.0,0,0,System,140,16.2,23,GpsEarnings,0,1,11,0,1,401.741164879,0,1,1,iOS,11,1,1,1,1,3838,2,0,13,22,9,1,-65.3342857143,swarnalata.pradhan@imerit.net,-56.55,1,0,0,0.0,0.2222222222222222,1,25,0.6923076923076923,56,0,9.0,-5.0,39.99,150.321241588,1,56,0,1,2019-08-07 00:00:00,1,931.025,0,0.14285714285714285,0,1.0,2,0,0,1,0,13,0,swarnalata.pradhan@imerit.net,0,2,8.1,11,0.0,1,0,32.69,1,2,242864,0,0,1.97989898732,2020-02-03 14:52:40.722000,0,0,836.08,2020-02-05T10:38:53.414000,103.447222222,4,90,0,2020-02-03 20:34:33.047000,1,0,0,29.95,0,0,1,1,0,0,2020-02-03 19:52:43,1,0,13.51,1,0,yahoo.com,0,2,2,1,2020-02-04 02:33:52.224000,0,0.508777959776,0,1,-457.34,473.685,1,0,2,0.9999990000010001,1,0.7777777777777778,-1,0,0.793121073368,0,0,836.08,0,0,1,1,0,1,0,0,0,2020-02-03 14:52:42,0,0.0,7.0,236.8425,9925694,4,-0.491222040224,1
0,0,1.5,0,0,System,140,48.0,0,User,0,1,11,0,1,171.059737032,0,0,1,android,13,0,1,2,1,16992,7,0,13,0,13,5,-35.250625,sakuntala.mangaraj@imerit.net,0.33,2,0,0,0.05263157894736842,0.15789473684210525,0,25,0.6785714285714286,56,0,9.5,171.15,346.46,114.753322594,2,56,0,0,2019-08-06 00:00:00,5,527.715,0,0.42857142857142855,1,1.0,0,0,0,1,1,13,0,sakuntala.mangaraj@imerit.net,0,0,6.85714285714,0,0.0,1,0,-72.59,0,7,172264,0,0,1.9518001459,2020-02-02 00:21:48.359000,0,0,352.87,2020-02-05T10:35:27.875000,55.5489473684,2,90,0,2020-02-05 10:32:21.644000,3,0,0,0.33,0,0,1,1,0,0,2020-02-02 05:27:32,2,0,4.08,1,0,gmail.com,0,2,2,3,2020-02-04 20:40:55.749000,0,0.465611172697,0,1,-282.005,245.71,3,0,0,0.99999950000025,2,0.8421052631578947,-1,0,0.913301950468,0,0,352.87,0,0,3,2,0,1,0,0,0,2020-02-02 00:27:20,0,6.63236785007e-05,8.0,163.806666667,9914026,0,-0.534388827303,1
0,8,6.0,0,0,System,140,11.9,48,GpsEarnings,0,6,11,1,2,161.574609699,0,0,0,android,12,0,1,7,1,1654,7,1,13,12,8,7,-95.5605882353,mylin@ececonsultinggroup.com,42.66,0,0,0,0.0,0.41379310344827586,1,25,0.9666666666666667,56,9363.02,14.5,-20.0,1656.81,279.163767672,2,56,0,0,2018-06-01 00:00:00,7,1787.8,0,61.857142857142854,0,0,4,0,0,1,0,13,0,mylin@ececonsultinggroup.com,0,1,5.95,15,0,0,0,326.54,0,9,100523,0,0,0.0707106781187,2018-11-28 18:29:55.598000,0,0,0,2020-02-05T10:33:51.515000,123.296551724,2,19,0,2018-11-28 18:32:48.445000,433,0,1,560.52,0,0,1,1,0,0,2018-11-28 23:30:01,0,0,8.12,0,0,yahoo.com,0,2,2,370,2020-02-03 18:16:47.855000,0,0.545662266473,0,1,-812.265,975.535,433,0,3,0.9999998571428775,2,0.5862068965517241,20,0,1.12357396825,0,0,0,0,0,433,7,0,1,0,1,0,2018-11-28 23:30:48,0,0.0,8.5,162.589166667,4217580,4,-0.454337733527,1
0,15,0.5,0,0,System,140,31.1,35,GpsEarnings,0,1,11,0,4,0,0,1,0,android,16,0,1,0,1,11352,2,0,13,27,12,1,-30.2716666667,CheckPayrollActiveStatusMessageHandler,-62.33,2,0,0,0.08,0.04,4,6.714285714285714,0.6666666666666666,56,0,12.5,0,609,34.965568737,1,56,0,0,2019-12-20 00:00:00,1,665.785,0,1.5714285714285714,1,0,4,0,0,1,1,13,0,CheckPayrollActiveStatusMessageHandler,0,1,5.18333333333,4,0,0,0,-121.47,1,2,1067951,0,0,1.51975875279,2020-01-24 13:40:18.420000,0,0,0,2020-02-05T10:29:22.205000,53.2628,0,365,0,2020-01-24 14:55:41.516000,11,0,0,-62.33,0,0,2,2,0,0,2020-02-13 09:30:05,1,0,8.27,2,0,gmail.com,0,2,2,4,NaT,0,0.454388428697,0,1,-363.26,302.525,11,0,0,0.0,2,0.96,365,0,0.667619283983,0,0,0,0,0,404,0,0,1,0,0,0,2020-01-24 13:40:19,0,3.75496594246e-05,12.0,605.05,4637407,7,-0.545611571303,1
